t_sim,pitch_cf_deg,pitch_gt_deg,pitch_err_deg,theta_ref_deg,torque_Nm,v_actual_ms,v_cmd_ms
4.55999999999972,-0.14500066072019951,21.166535393702677,-21.311536054422874,-57.29577951308232,-40.0,0.2269497707391665,0.2
4.599999999999715,-0.1678109993133659,16.381571769384575,-16.549382768697942,57.29577951308232,40.0,0.19453362875293254,0.2
4.639999999999711,-0.24355003406955203,13.663275823297404,-13.906825857366956,26.46047122026759,40.0,0.16776422777382693,0.2
4.679999999999707,-0.282018970387048,11.53224989938798,-11.814268869775027,57.29577951308232,40.0,0.11978846613367924,0.2
4.719999999999702,-0.04291277802275397,10.174192484416837,-10.21710526243959,-57.29577951308232,-40.0,0.3227302386278415,0.2
4.759999999999698,-0.10929799635819971,7.163177375718877,-7.272475372077077,57.29577951308232,40.0,-0.05987827206678106,0.2
4.799999999999693,-0.6693185908516256,3.506882981918786,-4.176201572770411,57.29577951308232,40.0,0.24202494930242627,0.2
4.839999999999689,-1.488883959721447,4.585320061125127,-6.074204020846573,-57.29577951308232,-40.0,0.25996507893181126,0.2
4.879999999999685,-1.775220871583506,1.2573474740695032,-3.0325683456530093,57.29577951308232,40.0,0.10172576211734873,0.2
4.91999999999968,-2.193513275315764,1.6994819533160097,-3.8929952286317735,-57.29577951308232,-40.0,0.5018940624533408,0.2
4.959999999999676,-2.0562626748996804,2.928595000496795,-4.9848576753964755,-57.29577951308232,-40.0,0.18000648983140036,0.2
4.999999999999671,-2.3694682535906857,1.0249275055052907,-3.394395759095976,-57.29577951308232,-40.0,0.24585286448267746,0.2
5.039999999999667,-2.6118756791974134,-2.37408270849556,-0.23779297070185335,57.29577951308232,40.0,0.10845946440355733,0.2
5.079999999999663,-1.742425575489728,-2.202578290911226,0.4601527154214982,-57.29577951308232,-40.0,0.41919827291856604,0.2
5.119999999999658,-1.3655149789410272,-3.8995582372764455,2.5340432583354184,-57.29577951308232,-40.0,0.009811394260229391,0.2
5.159999999999654,-1.3070894716095247,-8.683732639068028,7.376643167458503,57.29577951308232,40.0,0.21480702896787526,0.2
5.199999999999649,-1.493962187963834,-9.475564192978073,7.981602005014238,-10.625366594242802,-40.0,0.20921711421196273,0.2
5.239999999999645,-1.0015592424946345,-12.56723099320921,11.565671750714575,55.31610992862971,40.0,0.1160744352810964,0.2
5.2799999999996405,-0.9281405807558152,-11.818847153790728,10.890706573034914,57.29577951308232,40.0,-0.032476501569486615,0.2
5.319999999999636,-0.9663465537578396,-5.744000338716885,4.777653784959046,57.29577951308232,40.0,0.5887126102004496,0.2
5.359999999999632,-0.9622334115435847,6.040453804068117,-7.002687215611703,-57.29577951308232,-40.0,0.7403438004997682,0.2
5.399999999999627,-1.0532087168548558,13.176742774672007,-14.229951491526863,-57.29577951308232,-40.0,0.3502907543801552,0.2
